FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
02/10/2016 7:00;;;;;0.0;;;;;;
02/10/2016 6:00;;88.0;86.0;0.0;;;;21.9;21.7;;
02/10/2016 5:00;87.0;87.0;85.0;0.0;;1009.0;21.8;22.0;21.7;179.0;2.1
02/10/2016 4:00;85.0;87.0;85.0;0.0;;1008.9;22.0;22.1;21.7;166.0;1.6
02/10/2016 3:00;87.0;88.0;87.0;0.0;;1009.1;21.8;21.8;21.5;158.0;1.1
02/10/2016 2:00;87.0;89.0;87.0;0.0;;1009.4;21.7;21.8;21.5;222.0;1.0
02/10/2016 1:00;88.0;88.0;84.0;0.0;;1009.9;21.6;22.4;21.6;217.0;1.0
02/10/2016 0:00;84.0;85.0;82.0;0.0;;1010.7;22.4;22.9;22.3;203.0;1.2
01/10/2016 23:00;83.0;83.0;79.0;0.0;;1011.2;22.9;24.0;22.9;192.0;2.1
01/10/2016 22:00;81.0;83.0;78.0;0.0;;1010.8;24.1;25.3;24.1;209.0;2.1
01/10/2016 21:00;78.0;78.0;74.0;0.0;;1009.8;25.3;26.2;25.2;198.0;2.0
01/10/2016 20:00;76.0;76.0;70.0;0.0;;1008.9;26.1;27.0;26.1;163.0;1.0
01/10/2016 19:00;70.0;72.0;69.0;0.0;0.0;1008.0;27.0;27.3;26.9;120.0;1.5
01/10/2016 18:00;69.0;70.0;65.0;0.0;;1007.3;27.3;28.3;27.3;62.0;0.5
01/10/2016 17:00;66.0;67.0;61.0;0.0;;1006.9;28.3;29.2;28.1;141.0;1.6
01/10/2016 16:00;66.0;70.0;64.0;0.0;;1006.7;28.1;28.4;27.0;191.0;1.0
01/10/2016 15:00;69.0;72.0;66.0;0.0;;1006.9;27.3;27.7;26.9;297.0;1.0
01/10/2016 14:00;68.0;75.0;67.0;0.0;;1007.9;27.4;27.6;25.8;262.0;0.8
01/10/2016 13:00;74.0;76.0;70.0;0.0;0.0;1009.3;25.8;26.7;25.5;226.0;0.4
01/10/2016 12:00;75.0;79.0;72.0;0.0;;1010.4;26.1;26.2;25.1;216.0;0.7
