FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
07/11/2016 22:00;100.0;100.0;100.0;0.0;;709.1;9.2;9.3;9.0;313.0;0.5
07/11/2016 21:00;100.0;100.0;99.0;0.0;;709.0;9.0;9.1;8.6;19.0;0.6
07/11/2016 20:00;99.0;99.0;99.0;0.0;;708.1;9.1;9.3;8.8;24.0;0.8
07/11/2016 19:00;99.0;99.0;98.0;0.0;0.0;707.4;9.2;9.5;8.9;330.0;1.8
07/11/2016 18:00;98.0;98.0;93.0;0.0;;707.1;9.5;10.7;9.5;353.0;1.2
07/11/2016 17:00;94.0;95.0;91.0;0.0;;706.7;10.6;11.3;10.3;343.0;1.3
07/11/2016 16:00;94.0;94.0;76.0;0.0;;706.6;11.0;13.6;10.7;5.0;1.3
07/11/2016 15:00;78.0;79.0;50.0;0.0;;706.6;13.3;18.5;13.1;339.0;2.1
07/11/2016 14:00;57.0;62.0;52.0;0.0;;707.1;17.4;17.6;15.3;152.0;3.9
07/11/2016 13:00;61.0;63.0;54.0;0.0;0.0;708.0;15.2;16.9;15.1;164.0;2.8
07/11/2016 12:00;57.0;62.0;52.0;0.0;;708.5;15.2;17.7;15.1;159.0;5.9
07/11/2016 11:00;62.0;69.0;57.0;0.0;;709.3;15.7;16.2;12.9;129.0;4.2
07/11/2016 10:00;64.0;69.0;59.0;0.0;;709.7;13.8;15.1;12.9;141.0;5.1
07/11/2016 9:00;65.0;72.0;64.0;0.0;;709.8;13.2;13.3;11.6;161.0;5.0
07/11/2016 8:00;68.0;75.0;68.0;0.0;;709.4;12.3;12.3;10.7;133.0;3.4
07/11/2016 7:00;74.0;79.0;74.0;0.0;0.0;708.9;10.7;10.7;9.8;144.0;3.7
07/11/2016 6:00;79.0;80.0;76.0;0.0;;708.2;9.9;10.2;9.8;159.0;2.8
07/11/2016 5:00;77.0;77.0;72.0;0.0;;707.9;10.2;10.6;10.0;171.0;3.9
07/11/2016 4:00;72.0;76.0;72.0;0.0;;707.4;10.5;10.6;10.3;171.0;3.1
07/11/2016 3:00;75.0;77.0;74.0;0.0;;707.4;10.4;10.5;9.9;166.0;4.7
07/11/2016 2:00;77.0;79.0;76.0;0.0;;707.8;10.0;10.0;9.2;101.0;1.3
07/11/2016 1:00;77.0;83.0;77.0;0.0;;707.9;9.6;9.6;8.1;170.0;3.3
07/11/2016 0:00;79.0;82.0;77.0;0.0;;708.2;9.1;9.3;7.9;186.0;1.7
06/11/2016 23:00;79.0;80.0;78.0;0.0;;708.5;8.7;9.3;8.5;124.0;3.1
