FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
21/10/2016 21:00;76.0;79.0;73.0;0.0;;707.9;10.1;10.8;10.0;151.0;1.9
21/10/2016 20:00;79.0;80.0;78.0;0.0;;707.1;10.5;11.3;10.3;130.0;1.7
21/10/2016 19:00;79.0;79.0;74.0;0.0;0.0;706.8;11.3;12.4;11.3;104.0;2.8
21/10/2016 18:00;74.0;79.0;64.0;0.0;;706.3;12.4;13.8;12.0;121.0;2.8
21/10/2016 17:00;64.0;69.0;60.0;0.0;;705.8;13.8;14.1;13.2;115.0;3.2
21/10/2016 16:00;69.0;70.0;53.0;0.0;;705.7;13.3;15.5;13.0;141.0;3.9
21/10/2016 15:00;53.0;56.0;49.0;0.0;;705.9;15.5;16.9;15.5;126.0;4.4
21/10/2016 13:00;;;;;0.0;;;;;;
21/10/2016 12:00;55.0;61.0;52.0;0.0;;707.7;17.1;17.6;14.9;153.0;5.2
21/10/2016 11:00;58.0;62.0;51.0;0.0;;708.1;17.2;17.3;14.2;92.0;3.5
21/10/2016 10:00;61.0;68.0;59.0;0.0;;708.0;14.2;14.5;12.3;171.0;6.0
21/10/2016 9:00;65.0;73.0;64.0;0.0;;708.4;12.9;13.4;11.5;153.0;5.9
21/10/2016 8:00;72.0;74.0;70.0;0.0;;708.1;11.8;11.8;10.9;140.0;4.7
21/10/2016 7:00;71.0;75.0;70.0;0.0;0.0;707.5;11.0;11.1;10.3;159.0;3.8
21/10/2016 6:00;72.0;72.0;69.0;0.0;;707.1;10.9;11.2;10.9;138.0;3.5
21/10/2016 5:00;69.0;73.0;68.0;0.0;;706.8;11.2;11.3;10.9;135.0;4.0
21/10/2016 4:00;74.0;74.0;70.0;0.0;;706.4;10.9;11.3;10.9;161.0;1.8
21/10/2016 1:00;;76.0;72.0;0.0;;;;11.3;10.9;;
21/10/2016 0:00;74.0;74.0;70.0;0.0;;707.7;11.2;12.2;11.1;106.0;2.6
20/10/2016 23:00;70.0;71.0;69.0;0.0;;707.8;12.2;12.4;12.0;121.0;2.1
