FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
27/9/2016 21:00;72.0;72.0;71.0;0.0;;708.4;11.3;11.9;11.3;147.0;3.2
27/9/2016 20:00;71.0;96.0;71.0;0.0;;707.5;11.8;11.8;9.0;147.0;2.1
27/9/2016 19:00;96.0;98.0;96.0;0.0;0.0;707.0;9.0;9.1;8.7;29.0;0.4
27/9/2016 18:00;97.0;97.0;57.0;0.0;;706.2;9.0;14.9;9.0;60.0;1.1
27/9/2016 17:00;58.0;62.0;54.0;0.0;;705.6;14.6;16.2;14.2;116.0;1.3
27/9/2016 16:00;59.0;64.0;58.0;0.0;;705.9;15.0;15.1;13.8;149.0;2.6
27/9/2016 15:00;61.0;66.0;58.0;0.0;;706.4;14.1;14.9;13.6;125.0;2.9
27/9/2016 14:00;58.0;59.0;50.0;0.0;;707.0;14.6;17.0;14.6;123.0;5.6
27/9/2016 13:00;50.0;56.0;48.0;0.0;0.0;707.8;15.6;17.2;15.5;128.0;5.4
27/9/2016 12:00;52.0;57.0;47.0;0.0;;708.4;16.6;17.3;15.5;117.0;5.9
27/9/2016 11:00;52.0;57.0;47.0;0.0;;708.9;16.5;17.3;14.3;118.0;5.5
27/9/2016 10:00;52.0;59.0;51.0;0.0;;709.3;14.9;15.1;13.1;121.0;5.9
27/9/2016 9:00;57.0;64.0;56.0;0.0;;709.1;13.8;13.9;11.7;135.0;5.5
27/9/2016 8:00;63.0;72.0;62.0;0.0;;708.8;11.6;11.9;9.7;141.0;4.4
27/9/2016 7:00;72.0;74.0;71.0;0.0;0.0;708.5;9.7;9.9;8.6;165.0;5.2
27/9/2016 6:00;74.0;75.0;71.0;0.0;;707.8;8.7;9.1;8.0;133.0;2.8
27/9/2016 5:00;71.0;72.0;68.0;0.0;;707.4;8.9;9.5;8.7;143.0;2.6
27/9/2016 4:00;71.0;72.0;70.0;0.0;;707.6;9.2;9.5;9.1;136.0;2.2
27/9/2016 3:00;70.0;72.0;69.0;0.0;;707.5;9.6;9.9;9.2;162.0;3.2
27/9/2016 2:00;70.0;76.0;69.0;0.0;;707.8;9.8;9.9;9.1;147.0;3.2
27/9/2016 1:00;73.0;74.0;71.0;0.0;;708.2;9.9;10.2;9.2;127.0;2.8
27/9/2016 0:00;73.0;74.0;73.0;0.0;;708.7;9.4;9.9;9.2;148.0;2.2
26/9/2016 23:00;74.0;75.0;67.0;0.0;;709.0;9.7;10.6;9.3;160.0;1.7
26/9/2016 22:00;70.0;75.0;69.0;0.0;;708.6;10.3;10.8;10.2;161.0;2.9
