FECHA;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;HUMEDAD RELATIVA DEL AIRE;PRECIPITACION;PRECIPITACION (ACUM);PRESION ATMOSFERICA;TEMPERATURA AIRE;TEMPERATURA AIRE;TEMPERATURA AIRE;VIENTO DIRECCION;VIENTO VELOCIDAD
20/10/2016 21:00;71.0;73.0;71.0;0.0;;707.5;12.2;12.2;11.9;167.0;2.7
20/10/2016 20:00;72.0;94.0;71.0;0.0;;707.1;11.9;12.4;9.5;118.0;1.7
20/10/2016 19:00;93.0;94.0;90.0;0.0;0.0;706.8;9.5;10.4;9.5;43.0;1.4
20/10/2016 18:00;90.0;91.0;84.0;0.0;;706.2;10.3;11.6;10.2;16.0;0.9
20/10/2016 17:00;84.0;85.0;66.0;0.0;;705.8;11.0;14.1;10.9;356.0;1.2
20/10/2016 16:00;66.0;74.0;47.0;0.0;;705.5;13.5;18.5;13.1;163.0;0.9
20/10/2016 15:00;48.0;58.0;47.0;0.0;;705.1;18.5;18.5;16.0;133.0;4.1
20/10/2016 14:00;55.0;63.0;52.0;0.0;;706.3;15.9;17.4;14.2;107.0;4.2
20/10/2016 13:00;60.0;63.0;56.0;0.0;0.0;707.6;14.4;15.0;13.3;154.0;5.6
20/10/2016 12:00;56.0;63.0;54.0;0.0;;708.3;14.6;15.9;14.3;125.0;5.5
20/10/2016 11:00;59.0;64.0;56.0;0.0;;708.7;14.3;15.2;13.6;136.0;3.9
20/10/2016 10:00;59.0;69.0;57.0;0.0;;708.7;14.4;14.5;11.6;131.0;4.6
20/10/2016 9:00;69.0;69.0;65.0;0.0;;708.9;11.5;11.9;10.1;153.0;4.4
20/10/2016 8:00;68.0;69.0;65.0;0.0;;708.4;10.0;10.1;9.5;168.0;5.3
20/10/2016 7:00;65.0;66.0;64.0;0.0;0.0;707.8;9.6;9.8;8.4;180.0;4.8
20/10/2016 6:00;65.0;67.0;64.0;0.0;;707.4;8.5;9.1;8.3;171.0;3.7
20/10/2016 5:00;65.0;67.0;65.0;0.0;;706.9;9.0;9.1;8.5;174.0;4.8
20/10/2016 4:00;67.0;71.0;67.0;0.0;;706.8;8.7;8.8;7.9;165.0;5.4
20/10/2016 3:00;70.0;70.0;64.0;0.0;;706.9;8.4;9.1;8.1;162.0;5.8
20/10/2016 2:00;65.0;70.0;64.0;0.0;;707.2;8.9;9.1;8.6;160.0;4.7
20/10/2016 1:00;69.0;70.0;68.0;0.0;;707.8;9.0;9.3;8.7;166.0;5.2
20/10/2016 0:00;69.0;70.0;67.0;0.0;;708.4;9.2;9.7;8.8;168.0;4.3
19/10/2016 23:00;68.0;68.0;58.0;0.0;;708.7;9.5;10.6;9.4;145.0;3.6
19/10/2016 22:00;60.0;67.0;58.0;0.0;;708.3;10.5;10.8;9.8;168.0;3.5
